D:\MassHunter\GCMS\1\data\2020\20200423_ES\Pure_Water_extract.D Thu Apr 23 21:20:11 2020
Start of data points
3.82078	404897
3.82370	408445
3.82660	406780
3.82950	400916
3.83242	397938
3.83532	398917
3.83822	401996
3.84113	411206
3.84403	413525
3.84693	410440
3.84983	406403
3.85275	407625
3.85565	406165
3.85857	405500
3.86147	400181
3.86437	395178
3.86727	397422
3.87017	405244
3.87308	412054
3.87598	418712
3.87890	423577
3.88180	426150
3.88470	425105
3.88762	420136
3.89052	415603
3.89342	415905
3.89633	417485
3.89923	415996
3.90213	413818
3.90505	418105
3.90795	414502
3.91085	413949
3.91377	408402
3.91667	409263
3.91958	409898
3.92248	408902
3.92538	407380
3.92830	407192
3.93120	408527
3.93410	409631
3.93702	417209
3.93992	417041
3.94282	414383
3.94572	410599
3.94862	413322
3.95152	415375
3.95443	416508
3.95733	420848
3.96025	415979
3.96315	416260
3.96605	414190
3.96895	411952
3.97187	409479
3.97477	406311
3.97768	403798
3.98058	403090
3.98348	403139
3.98640	401820
3.98930	400279
3.99220	395459
3.99512	395985
3.99802	407447
4.00092	403916
4.00383	403795
4.00673	397678
4.00963	394093
4.01253	396969
4.01545	398978
4.01835	399320
4.02127	400174
4.02417	404918
4.02707	403717
4.02998	405560
4.03288	402033
4.03580	391404
4.03870	393321
4.04160	395562
4.04450	396015
4.04742	396728
4.05032	397638
4.05322	398929
4.05613	399245
4.05903	403758
4.06193	411747
4.06483	408971
4.06773	397716
4.07065	399103
4.07355	401458
4.07645	399309
4.07937	398189
4.08227	402183
4.08517	407331
4.08808	403090
4.09098	399208
4.09388	399051
4.09680	401098
4.09970	409865
4.10260	408558
4.10552	404894
4.10842	402122
4.11132	401869
4.11422	403253
4.11713	402654
4.12003	400714
4.12293	402255
4.12583	408200
4.12873	409846
4.13165	415424
4.13455	423307
4.13745	421101
4.14037	418298
4.14327	416015
4.14617	413835
4.14907	403471
4.15198	405212
4.15488	404063
4.15780	400204
4.16070	399851
4.16360	408431
4.16652	411622
4.16942	414696
4.17232	410757
4.17523	420243
4.17813	437325
4.18105	463889
4.18395	495441
4.18685	534313
4.18977	581110
4.19267	610871
4.19557	621975
4.19848	627245
4.20138	618196
4.20428	594673
4.20720	562586
4.21010	527541
4.21300	498963
4.21590	475680
4.21882	455397
4.22172	446782
4.22463	434820
4.22753	425819
4.23043	410762
4.23333	406466
4.23623	405298
4.23915	404563
4.24205	404436
4.24497	401227
4.24787	399116
4.25077	401067
4.25367	403776
4.25657	412496
4.25948	415729
4.26238	419227
4.26530	419419
4.26820	424827
4.27110	433146
4.27400	437550
4.27692	434133
4.27982	419555
4.28273	415627
4.28563	417878
4.28853	424108
4.29145	419419
4.29435	414737
4.29725	414239
4.30017	416506
4.30307	416968
4.30597	414982
4.30888	403404
4.31178	398525
4.31468	399879
4.31758	396141
4.32050	396988
4.32342	396096
4.32632	399428
4.32922	398955
4.33212	396983
4.33503	395010
4.33793	404273
4.34083	407571
4.34375	402760
4.34665	402422
4.34955	399586
4.35247	395322
4.35537	391971
4.35827	391058
4.36118	402013
4.36408	405329
4.36700	408619
4.36990	409013
4.37280	408853
4.37570	412711
4.37860	413829
4.38152	407601
4.38442	405944
4.38733	402765
4.39023	400737
4.39313	404577
4.39603	409066
4.39893	408813
4.40185	409658
4.40475	419265
4.40767	429169
4.41057	440120
4.41347	438542
4.41637	433465
4.41927	429214
4.42218	423535
4.42508	418345
4.42798	412859
4.43088	401413
4.43380	397429
4.43670	397682
4.43960	404343
4.44252	405972
4.44542	400002
4.44833	399544
4.45123	393800
4.45413	393173
4.45703	394176
4.45993	399591
4.46285	399014
4.46575	395962
4.46865	395512
4.47157	405781
4.47447	408098
4.47737	403795
4.48027	397593
4.48318	395752
4.48608	392929
4.48900	395584
4.49190	395352
4.49480	402069
4.49770	404424
4.50060	403695
4.50352	403430
4.50642	396735
4.50932	399328
4.51223	404116
4.51513	410367
4.51803	428231
4.52095	473211
4.52385	561070
4.52677	709354
4.52967	927704
4.53257	1230057
4.53547	1629766
4.53838	2111371
4.54128	2657422
4.54418	3269942
4.54710	3942697
4.55000	4653928
4.55292	5386195
4.55582	6124573
4.55872	6832493
4.56162	7497977
4.56453	8149947
4.56745	8781437
4.57035	9389432
4.57325	1.000541E+07
4.57617	1.064336E+07
4.57907	1.127906E+07
4.58197	1.188179E+07
4.58488	1.243583E+07
4.58778	1.293777E+07
4.59070	1.346468E+07
4.59360	1.402018E+07
4.59650	1.461304E+07
4.59942	1.516992E+07
4.60232	1.562148E+07
4.60522	1.602456E+07
4.60813	1.642806E+07
4.61103	1.678969E+07
4.61393	1.708542E+07
